0.104000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.166000,661.156210,647.619185,170.529828,0.001761,0.004774,-0.020436
0.213000,661.174130,647.540650,170.450684,0.001905,0.004568,-0.020564
0.265000,661.147791,647.768646,170.525793,0.001030,0.004284,-0.021174
0.418000,661.145290,647.710483,170.494542,0.001200,0.004379,-0.021015
0.469000,661.149214,647.571186,170.540620,0.002074,0.004653,-0.021202
0.489000,661.220536,647.754132,170.503642,0.001175,0.004157,-0.021445
0.511000,661.200677,647.651227,170.521244,0.000905,0.004246,-0.021202
0.536000,661.148616,647.634803,170.554810,0.000894,0.004369,-0.021307
0.563000,661.161200,647.785420,170.539478,0.001281,0.004354,-0.021345
0.587000,661.143067,647.684585,170.524936,0.001332,0.004576,-0.020981
0.612000,661.139278,647.601895,170.446385,0.001902,0.004582,-0.021095
0.634000,661.176894,647.607637,170.486021,0.002096,0.004465,-0.021311
0.651000,661.209742,647.670008,170.550174,0.001383,0.004679,-0.020266
0.670000,661.130419,647.615629,170.519422,0.001495,0.004724,-0.020453
0.692000,661.148242,647.612947,170.488367,0.001550,0.004965,-0.020259
0.714000,661.140726,647.663458,170.476365,0.000733,0.004576,-0.021019
0.737000,661.111973,647.676926,170.540726,0.000917,0.004373,-0.021198
0.760000,661.171448,647.708175,170.517392,0.001007,0.004245,-0.021050
0.783000,661.139507,647.666926,170.489057,0.001138,0.004309,-0.021591
0.803000,661.121050,647.622019,170.446946,0.001324,0.004395,-0.021561
0.821000,661.077981,647.625382,170.491229,0.001425,0.004464,-0.021461
0.840000,661.134555,647.661729,170.537643,0.001095,0.004722,-0.020564
0.860000,661.181463,647.670757,170.549745,0.001239,0.004708,-0.020528
0.881000,661.162519,647.645525,170.522164,0.000926,0.004175,-0.021524
0.903000,661.172560,647.674049,170.514241,0.000790,0.004330,-0.021216
0.924000,661.134762,647.705845,170.529990,0.001014,0.004359,-0.021171
0.942000,661.105226,647.718498,170.566257,0.001073,0.004349,-0.021381
0.961000,661.137783,647.678085,170.515203,0.001080,0.004507,-0.021182
0.979000,661.121613,647.599989,170.480024,0.001255,0.004482,-0.021335
0.997000,661.137284,647.647421,170.469490,0.001416,0.004084,-0.022078
1.015000,661.159658,647.661440,170.482295,0.001505,0.004120,-0.022145
1.031000,661.144978,647.701255,170.531253,0.001533,0.004121,-0.022079
1.050000,661.117471,647.737003,170.497700,0.001568,0.004051,-0.022154
1.071000,661.129060,647.606976,170.486000,0.001455,0.004273,-0.021856
1.087000,661.157535,647.578441,170.518931,0.001544,0.004100,-0.021782
1.103000,661.158772,647.610129,170.491097,0.001765,0.004111,-0.021863
1.121000,661.142797,647.664611,170.459078,0.002079,0.004153,-0.021716
1.138000,661.135360,647.630147,170.531323,0.001998,0.004211,-0.021424
1.156000,661.128395,647.636456,170.550350,0.002068,0.004193,-0.021520
1.174000,661.157911,647.622860,170.500856,0.002151,0.004333,-0.021411
1.193000,661.110853,647.594253,170.474738,0.002224,0.004354,-0.021394
1.213000,661.076008,647.558629,170.456037,0.002095,0.004729,-0.021170
1.232000,661.108682,647.632871,170.502317,0.001977,0.004786,-0.020874
1.251000,661.095484,647.634929,170.526606,0.002236,0.004348,-0.021650
1.270000,661.145135,647.555468,170.506211,0.002059,0.004485,-0.021309
1.290000,661.106847,647.662286,170.476622,0.001518,0.004249,-0.021798
1.306000,661.101083,647.688447,170.469995,0.001570,0.004134,-0.022073
1.324000,661.132279,647.703430,170.493410,0.001477,0.004248,-0.021747
1.347000,661.103225,647.632263,170.522869,0.001336,0.004292,-0.021798
1.372000,661.122728,647.671734,170.475983,0.001300,0.004233,-0.021669
1.396000,661.137215,647.653969,170.475944,0.001351,0.004176,-0.021931
1.420000,661.130030,647.671300,170.515304,0.001275,0.004387,-0.021531
1.436000,661.147321,647.704649,170.490405,0.001334,0.004399,-0.021475
1.465000,661.103330,647.644911,170.498204,0.001112,0.004294,-0.021842
1.522000,661.133027,647.636253,170.547222,0.001470,0.004383,-0.021508
1.535000,661.125979,647.612875,170.520780,0.001543,0.004577,-0.021197
1.552000,661.115313,647.593567,170.488465,0.001716,0.004574,-0.021172
1.567000,661.117908,647.543059,170.456278,0.001820,0.004529,-0.021164
1.583000,661.137493,647.575743,170.473572,0.001871,0.004665,-0.021189
1.598000,661.131944,647.603996,170.516616,0.001949,0.004607,-0.021159
1.615000,661.113441,647.594932,170.527270,0.002022,0.004655,-0.021134
1.661000,661.145795,647.528775,170.504105,0.002068,0.004654,-0.021144
