1.000000,0.163000,1471.699918,1406.980724,231.448065,-0.008785,0.013570,-1.631226
1.000000,0.183000,1471.775086,1407.088721,231.330217,-0.008452,0.013428,-1.630989
1.000000,0.204000,1471.696757,1407.121585,231.328798,-0.009107,0.013533,-1.631280
1.000000,0.227000,1471.680249,1407.057778,231.364726,-0.009014,0.013508,-1.631430
1.000000,0.242000,1471.759316,1406.981156,231.463157,-0.008691,0.013675,-1.631055
1.000000,0.256000,1471.726420,1406.997565,231.401222,-0.008887,0.013638,-1.631091
1.000000,0.273000,1471.685970,1407.030733,231.330128,-0.009147,0.013665,-1.631370
1.000000,0.287000,1471.750501,1407.082131,231.364275,-0.008552,0.013299,-1.631033
1.000000,0.303000,1471.755144,1407.072035,231.376625,-0.008648,0.013375,-1.630981
1.000000,0.315000,1471.680495,1407.031428,231.380687,-0.008919,0.013677,-1.631075
1.000000,0.329000,1471.689958,1407.028951,231.418995,-0.008949,0.013509,-1.631314
1.000000,0.341000,1471.712391,1407.039940,231.390711,-0.009080,0.013481,-1.631446
1.000000,0.354000,1471.711885,1407.046012,231.336718,-0.009080,0.013487,-1.631469
1.000000,0.367000,1471.732767,1407.032909,231.322566,-0.008817,0.013630,-1.631226
1.000000,0.382000,1471.735168,1407.034891,231.357638,-0.008823,0.013642,-1.631294
1.000000,0.395000,1471.759201,1407.067174,231.371705,-0.008571,0.013436,-1.631063
1.000000,0.411000,1471.702240,1407.098627,231.430057,-0.008602,0.013113,-1.631339
1.000000,0.428000,1471.681361,1407.017857,231.379466,-0.008849,0.013519,-1.631094
1.000000,0.443000,1471.722712,1406.997201,231.348934,-0.008755,0.013677,-1.631005
1.000000,0.458000,1471.731798,1407.037700,231.319562,-0.008875,0.013609,-1.631439
1.000000,0.473000,1471.711698,1407.096143,231.340652,-0.008296,0.013218,-1.631550
1.000000,0.489000,1471.750478,1407.063245,231.403896,-0.008430,0.013366,-1.631231
1.000000,0.504000,1471.757087,1407.028555,231.430696,-0.009090,0.013538,-1.631160
1.000000,0.519000,1471.698917,1407.059039,231.390504,-0.008670,0.013183,-1.631103
1.000000,0.536000,1471.645386,1406.999059,231.355133,-0.009028,0.013513,-1.631278
1.000000,0.554000,1471.715506,1407.020501,231.352480,-0.009092,0.013721,-1.631037
1.000000,0.568000,1471.738120,1407.058976,231.349076,-0.009255,0.013642,-1.631048
1.000000,0.588000,1471.683864,1407.103925,231.375735,-0.008193,0.013195,-1.631068
1.000000,0.607000,1471.775499,1407.010839,231.418194,-0.008124,0.013247,-1.631009
1.000000,0.625000,1471.703082,1407.057880,231.379149,-0.008391,0.013206,-1.631137
1.000000,0.640000,1471.689332,1407.095302,231.318489,-0.008716,0.013357,-1.631174
1.000000,0.654000,1471.737563,1407.054671,231.346234,-0.009224,0.013626,-1.631299
1.000000,0.667000,1471.757193,1407.033566,231.388073,-0.009148,0.013693,-1.631145
1.000000,0.682000,1471.652285,1407.038232,231.391309,-0.008799,0.013697,-1.631088
1.000000,0.695000,1471.658100,1407.001844,231.394438,-0.008695,0.013742,-1.630903
1.000000,0.713000,1471.762683,1406.984014,231.424911,-0.009184,0.013740,-1.631058
1.000000,0.727000,1471.681996,1407.083472,231.308836,-0.009559,0.013364,-1.631602
1.000000,0.741000,1471.691760,1407.120615,231.346372,-0.008392,0.013031,-1.631123
1.000000,0.754000,1471.746207,1407.095659,231.363483,-0.008594,0.013304,-1.630977
1.000000,0.766000,1471.748411,1407.005704,231.380577,-0.008844,0.013755,-1.630989
1.000000,0.778000,1471.678457,1407.000524,231.380796,-0.008929,0.013718,-1.630963
1.000000,0.793000,1471.649583,1407.028578,231.402927,-0.009020,0.013699,-1.631125
1.000000,0.804000,1471.680868,1407.046097,231.406085,-0.009158,0.013687,-1.631106
1.000000,0.817000,1471.703839,1407.013978,231.379611,-0.008990,0.013769,-1.631055
1.000000,0.830000,1471.691854,1407.041419,231.357050,-0.009149,0.013531,-1.631169
1.000000,0.844000,1471.709189,1407.112113,231.348184,-0.008747,0.013156,-1.631165
1.000000,0.855000,1471.696246,1407.099956,231.344162,-0.009300,0.013378,-1.631427
1.000000,0.867000,1471.753226,1407.106825,231.354639,-0.008667,0.013198,-1.631188
1.000000,0.879000,1471.725660,1407.014501,231.405186,-0.008945,0.013689,-1.631066
1.000000,0.893000,1471.698148,1407.068094,231.411337,-0.008250,0.013402,-1.630783
1.000000,0.906000,1471.659908,1407.016783,231.369683,-0.008912,0.013633,-1.631121
1.000000,0.919000,1471.713724,1407.003568,231.408135,-0.009090,0.013653,-1.631249
1.000000,0.933000,1471.711010,1407.049505,231.397981,-0.008988,0.013582,-1.631350
1.000000,0.945000,1471.687172,1407.090282,231.360360,-0.009121,0.013546,-1.631308
1.000000,0.956000,1471.685748,1407.097962,231.324917,-0.009208,0.013434,-1.631392
1.000000,0.969000,1471.751974,1407.026210,231.378807,-0.009056,0.013568,-1.631363
1.000000,0.984000,1471.742208,1407.011527,231.403713,-0.008923,0.013649,-1.631298
1.000000,0.998000,1471.651795,1407.018581,231.356876,-0.008758,0.013633,-1.631212
1.000000,1.010000,1471.666758,1407.047623,231.375335,-0.009052,0.013587,-1.631050
1.000000,1.024000,1471.723596,1407.057764,231.411322,-0.009100,0.013573,-1.631151
1.000000,1.063000,1471.729992,1407.091736,231.337202,-0.008514,0.013166,-1.631163
1.000000,1.076000,1471.793049,1407.032331,231.363471,-0.009062,0.013648,-1.631141
1.000000,1.088000,1471.763883,1407.057531,231.373258,-0.008222,0.013344,-1.630796
1.000000,1.103000,1471.694660,1407.042338,231.365518,-0.008948,0.013507,-1.631210
1.000000,1.117000,1471.707907,1407.086005,231.386050,-0.008313,0.013211,-1.631321
1.000000,1.132000,1471.743038,1407.056353,231.384460,-0.008262,0.013396,-1.631157
1.000000,1.144000,1471.722895,1407.081415,231.357667,-0.008138,0.013390,-1.631059
1.000000,1.157000,1471.668915,1407.107776,231.328290,-0.009171,0.013482,-1.631332
1.000000,1.172000,1471.709360,1407.065988,231.343918,-0.009262,0.013497,-1.631486
1.000000,1.186000,1471.742691,1407.028960,231.384975,-0.009265,0.013459,-1.631453
1.000000,1.199000,1471.717797,1407.026416,231.404676,-0.008656,0.013499,-1.631458
1.000000,1.212000,1471.710711,1407.006634,231.390943,-0.008701,0.013634,-1.631162
1.000000,1.225000,1471.731400,1407.010192,231.379650,-0.008886,0.013552,-1.631123
1.000000,1.238000,1471.693173,1407.064934,231.348147,-0.009264,0.013498,-1.631459
1.000000,1.252000,1471.634704,1407.062022,231.352631,-0.009089,0.013470,-1.631570
