1.000000,0.206000,2671.623744,739.215560,31.725808,-0.031235,-0.001800,-0.014538
1.000000,0.264000,2671.893701,738.927303,31.569673,-0.031496,-0.003194,-0.013731
1.000000,0.320000,2671.817754,738.755406,31.531641,-0.031545,-0.003193,-0.013301
1.000000,0.449000,2671.864944,739.186730,31.705067,-0.031238,-0.002244,-0.014403
1.000000,0.495000,2672.020956,738.951006,31.597083,-0.031700,-0.001878,-0.014738
1.000000,0.513000,2671.971297,738.811529,31.527285,-0.032408,-0.001571,-0.014189
1.000000,0.535000,2671.862615,739.145677,31.623037,-0.031804,-0.002012,-0.013897
1.000000,0.557000,2671.514501,738.943702,31.704150,-0.032225,-0.001929,-0.014678
1.000000,0.579000,2671.677710,739.272475,31.582462,-0.031555,-0.002689,-0.014102
1.000000,0.603000,2672.154289,739.051060,31.460479,-0.031924,-0.002148,-0.014133
1.000000,0.624000,2672.080135,739.039869,31.534742,-0.031171,-0.001599,-0.014382
1.000000,0.640000,2671.731715,739.148626,31.687319,-0.031364,-0.002310,-0.014301
1.000000,0.657000,2671.446624,739.062986,31.558769,-0.032598,-0.002280,-0.014201
1.000000,0.677000,2671.695863,738.855058,31.576357,-0.033161,-0.003143,-0.014154
1.000000,0.694000,2671.921981,738.831404,31.605313,-0.032602,-0.003619,-0.014582
1.000000,0.713000,2671.915055,739.153647,31.455918,-0.031642,-0.001693,-0.014191
1.000000,0.732000,2672.018155,739.039351,31.483038,-0.032193,-0.001347,-0.014167
1.000000,0.750000,2671.919998,739.064838,31.699126,-0.031959,-0.002585,-0.014355
1.000000,0.775000,2671.595434,739.276397,31.763436,-0.031379,-0.001121,-0.014407
1.000000,0.799000,2671.657228,739.146702,31.679424,-0.031336,-0.002642,-0.013943
1.000000,0.820000,2671.846892,739.035263,31.503842,-0.031843,-0.002445,-0.014152
1.000000,0.841000,2672.051304,739.119705,31.552875,-0.032112,-0.002116,-0.014419
1.000000,0.863000,2671.973314,739.033615,31.653718,-0.032192,-0.002388,-0.014594
1.000000,0.883000,2671.720466,738.941882,31.569822,-0.032549,-0.001845,-0.014373
1.000000,0.903000,2671.515121,739.323767,31.657015,-0.031660,-0.001584,-0.014112
1.000000,0.925000,2671.794628,739.104738,31.804337,-0.031466,-0.002087,-0.014221
1.000000,0.947000,2671.978090,739.104919,31.575862,-0.031351,-0.003020,-0.014429
1.000000,0.968000,2671.778181,738.901772,31.358678,-0.034087,-0.003454,-0.013749
1.000000,0.988000,2671.803479,738.848262,31.532624,-0.033997,-0.002475,-0.013977
1.000000,1.009000,2671.760280,738.754840,31.424492,-0.034666,-0.003311,-0.013785
