1579632729.443012,-0.000078,0.000093,0.000273,1.103365,2.849773,0.106989,-0.000174,0.000018,0.005905,-0.001484,-0.001462,0.002915
1579632729.603025,-0.000086,0.000084,0.000280,1.108303,2.849282,0.105374,-0.000952,-0.000271,0.006764,-0.001303,-0.000439,-0.002301
1579632729.668069,-0.000108,0.000085,0.000257,1.106682,2.848357,0.108118,-0.001809,-0.000227,0.005306,-0.001376,0.001618,-0.003385
1579632729.718103,-0.000051,0.000071,0.000386,1.107132,2.849493,0.109956,0.000839,-0.000474,0.008509,0.002815,0.000566,0.003043
1579632729.763133,-0.000095,0.000084,0.000259,1.110644,2.846103,0.106169,-0.001308,0.000195,0.006328,0.000843,-0.000357,-0.003403
1579632729.848191,-0.000107,0.000091,0.000384,1.108376,2.846719,0.102095,-0.000354,0.000069,0.008681,0.002835,0.001601,0.002036
1579632729.873208,-0.000118,0.000097,0.000259,1.107777,2.848154,0.106708,-0.002207,0.000338,0.004722,-0.001309,-0.000438,-0.003260
1579632729.893221,-0.000025,0.000132,0.000206,1.108121,2.847873,0.105334,0.000074,0.000736,0.005387,0.000805,0.001664,-0.004359
1579632729.918238,-0.000030,0.000152,0.000370,1.108189,2.847516,0.101730,-0.001365,0.001042,0.007880,0.000691,0.001657,-0.000152
1579632729.948258,-0.000121,0.000068,0.000442,1.110819,2.846638,0.102868,-0.001318,-0.000595,0.008486,-0.000345,0.003760,-0.000102
1579632729.968272,-0.000101,0.000081,0.000292,1.110383,2.847712,0.105964,-0.001477,-0.000362,0.006736,-0.002386,0.003697,-0.003270
1579632729.993289,-0.000126,0.000066,0.000486,1.111491,2.846723,0.104678,-0.001036,-0.000559,0.008886,0.002893,-0.001585,0.001998
1579632730.018379,-0.000093,0.000052,0.000454,1.114480,2.846925,0.102373,-0.000929,-0.000490,0.009657,0.001733,-0.001558,-0.002174
1579632730.038392,-0.000122,0.000088,0.000269,1.112459,2.847961,0.098811,-0.001387,-0.000070,0.006716,0.000687,0.001728,-0.001153
1579632730.068412,-0.000046,0.000082,0.000293,1.112741,2.847492,0.100207,0.001434,-0.000035,0.006525,0.003898,0.003657,-0.002129
1579632730.088427,-0.000022,0.000078,0.000413,1.113270,2.847598,0.100319,0.000715,-0.000142,0.006466,0.000641,-0.000527,-0.002171
1579632730.108440,-0.000067,0.000087,0.000370,1.114396,2.846692,0.100895,-0.000488,-0.000177,0.008953,-0.003470,-0.001533,-0.000999
1579632730.133456,-0.000056,0.000086,0.000263,1.114286,2.845848,0.102239,0.000604,-0.000042,0.005983,0.002828,-0.000472,0.001101
1579632730.158473,-0.000038,0.000127,0.000184,1.111838,2.846542,0.097286,0.000646,0.000904,0.004629,0.001690,0.000544,-0.001155
1579632730.188494,0.000020,0.000140,0.000359,1.112399,2.845150,0.095634,0.001116,0.000453,0.008498,-0.000322,0.000554,-0.001050
1579632730.213510,-0.000020,0.000107,0.000306,1.112439,2.843926,0.099336,0.001010,-0.000048,0.006226,-0.002529,0.002619,0.000011
1579632730.233525,-0.000083,0.000069,0.000286,1.111547,2.846264,0.101990,-0.000318,-0.000767,0.006495,-0.001436,-0.000469,0.000115
