1583342508.965970,0.013400,0.000349,0.000213,0.448757,2.270835,0.063268,0.003550,-0.002555,0.004077,-0.003537,-0.006908,0.002732
1583342509.356126,0.013105,0.000010,0.000400,0.439487,2.276162,0.069152,0.003206,-0.002815,0.004379,-0.001518,-0.000442,-0.000504
1583342509.476197,0.012994,-0.000138,0.000224,0.443262,2.274315,0.065025,0.003709,-0.004447,0.005196,0.000738,0.000518,0.000580
1583342509.571253,0.013200,-0.000001,0.000485,0.444088,2.274268,0.065323,0.003864,-0.003127,0.008367,-0.000352,0.006921,-0.000567
1583342509.571253,0.013200,-0.000001,0.000485,0.444088,2.274268,0.065323,0.003864,-0.003127,0.008367,-0.000352,0.006921,-0.000567
1583342509.701330,0.013273,0.000051,0.000338,0.442122,2.276129,0.067024,0.001682,-0.003359,0.003493,0.002823,0.004845,-0.005788
1583342509.731347,0.013052,-0.000009,0.000347,0.440897,2.277665,0.066109,0.001661,-0.004976,0.003843,-0.000473,-0.002554,0.004871
1583342509.766367,0.013047,0.000090,0.000549,0.439986,2.278042,0.068361,0.002256,-0.003036,0.004702,-0.001481,0.006956,-0.004764
1583342509.831347,0.013289,-0.000157,0.000215,0.440134,2.277807,0.068705,0.006553,-0.004125,0.004230,0.000594,0.002783,-0.007893
1583342509.876372,0.013214,-0.000187,0.000429,0.440594,2.277558,0.069192,0.000886,-0.005345,0.006471,0.001641,-0.002584,0.001669
1583342509.926402,0.013382,0.000067,0.000297,0.444271,2.279293,0.068859,0.006018,-0.002607,0.002276,0.001747,-0.002589,-0.007842
1583342509.981436,0.013067,0.000165,0.000298,0.443632,2.279560,0.069565,0.000086,-0.000567,0.001971,-0.000319,0.003919,0.003970
1583342510.021459,0.013020,0.000195,0.000302,0.442970,2.280173,0.068250,-0.002509,-0.002233,0.004220,-0.000454,0.001764,-0.010040
1583342510.061482,0.013277,0.000326,0.000462,0.439216,2.278803,0.058959,0.003885,-0.001349,0.005700,-0.003651,-0.015301,-0.018578
1583342510.106508,0.013279,0.000388,0.000621,0.440542,2.276463,0.060570,0.002977,0.000220,0.005920,-0.003571,0.010127,0.012264
1583342510.161541,0.013097,0.000238,0.000657,0.441052,2.280976,0.071980,0.000079,-0.002512,0.006386,0.002910,0.011238,0.008065
1583342510.201565,0.012928,0.000186,0.000919,0.438489,2.282671,0.063194,0.000780,-0.002556,0.007420,0.002746,0.003926,-0.008964
1583342510.241588,0.012946,0.000030,0.000487,0.441137,2.279586,0.060676,0.001192,-0.004225,0.002006,-0.001352,-0.006831,0.005907
1583342510.281612,0.012817,0.000075,0.000386,0.440936,2.279364,0.063989,-0.001353,-0.004084,0.005854,-0.001525,0.008069,0.001644
1583342510.321751,0.012811,0.000010,0.000278,0.442311,2.280796,0.062665,-0.001452,-0.004208,0.003463,0.000757,-0.001431,-0.008916
1583342510.361774,0.013014,0.000082,0.000389,0.440697,2.277035,0.053091,0.003439,-0.004397,0.004704,0.003830,-0.004667,-0.015376
1583342510.406801,0.013099,0.000102,0.000312,0.446105,2.276721,0.055140,0.005096,-0.001929,0.003996,-0.000427,0.001606,0.008082
1583342510.426813,0.012946,0.000300,0.000384,0.443725,2.278410,0.057260,-0.002816,-0.002626,0.004380,-0.001487,0.001591,0.011249
1583342510.486848,0.013315,0.000350,0.000562,0.444515,2.282590,0.060583,0.007838,-0.001837,0.006550,-0.000333,0.008136,0.000701
1583342510.531875,0.013301,0.000252,0.000443,0.446344,2.281312,0.062780,0.003421,-0.003223,0.005934,0.003853,0.005946,-0.003689
1583342510.571898,0.013265,0.000212,0.000648,0.447199,2.280540,0.059975,0.003509,-0.003511,0.006516,0.003836,-0.003643,0.000629
1583342510.616925,0.013078,0.000186,0.000406,0.446022,2.281440,0.056519,0.002622,-0.003925,0.005961,0.000642,-0.003699,-0.003710
1583342510.656949,0.012942,0.000281,0.000664,0.444873,2.281220,0.058422,0.001973,-0.002707,0.006845,-0.000455,0.008034,-0.002615
1583342510.691969,0.013247,0.000411,0.000769,0.446083,2.281909,0.054261,0.003526,-0.001961,0.009112,-0.000483,-0.001566,-0.002613
1583342510.726990,0.013334,0.000448,0.000733,0.444186,2.280516,0.054020,0.002061,-0.001846,0.005254,-0.004716,-0.011087,0.002654
1583342510.762011,0.013467,0.000476,0.000648,0.444103,2.277442,0.052281,0.002818,-0.001785,0.006935,-0.002521,-0.004615,0.003778
1583342510.806924,0.013669,0.000637,0.001001,0.443366,2.283706,0.057271,0.004855,-0.000049,0.008215,0.001655,-0.000450,0.002703
1583342510.841945,0.013550,0.000501,0.000764,0.443125,2.283643,0.057501,0.004683,-0.001632,0.005877,0.004913,-0.001522,-0.001422
1583342510.856954,0.013511,0.000607,0.000727,0.442554,2.282895,0.055706,0.005375,-0.001170,0.007524,-0.004565,0.001652,-0.002616
1583342510.911986,0.013554,0.000581,0.000725,0.441982,2.283112,0.052869,0.004142,-0.002495,0.006442,-0.001455,-0.001552,-0.001512
1583342510.942004,0.013679,0.000500,0.000888,0.439785,2.285132,0.048678,0.003891,-0.003135,0.005492,0.001727,-0.002623,-0.001534
1583342510.992034,0.013305,0.000466,0.000770,0.440348,2.286089,0.049030,0.002296,-0.003230,0.005191,0.002906,0.002671,-0.003614
1583342511.022052,0.013175,0.000520,0.000968,0.438731,2.285625,0.048595,0.002838,-0.002361,0.008196,-0.000417,0.000578,-0.003579
1583342511.062075,0.013082,0.000591,0.000834,0.439940,2.286438,0.050279,-0.000585,-0.001694,0.005957,-0.001568,0.000564,0.002760
1583342511.117108,0.013193,0.000692,0.001021,0.441017,2.286014,0.056450,0.003645,-0.001125,0.007666,-0.000447,0.002669,0.003867
1583342511.152129,0.013197,0.000782,0.001241,0.445849,2.284401,0.054511,0.000881,-0.000378,0.006762,-0.003524,-0.001499,-0.002689
1583342511.192152,0.013267,0.000674,0.001279,0.443604,2.286722,0.054949,0.002590,-0.002446,0.007459,0.000665,-0.003671,0.001680
1583342511.242182,0.013268,0.000581,0.001125,0.444008,2.286250,0.055449,0.001254,-0.003404,0.007321,0.000743,0.003817,-0.002504
1583342511.282205,0.012979,0.000330,0.000667,0.442521,2.286048,0.056385,0.001145,-0.004875,0.003841,0.001694,-0.001531,-0.002571
1583342511.327242,0.013089,0.000390,0.000843,0.443464,2.287412,0.051734,0.001823,-0.003599,0.004685,-0.005566,0.001661,0.000595
1583342511.362263,0.013147,0.000392,0.000750,0.441824,2.284762,0.054543,0.003383,-0.003191,0.002968,-0.000539,0.000510,-0.004721
1583342511.387278,0.013193,0.000475,0.000978,0.440932,2.284670,0.049738,0.002090,-0.002972,0.006257,0.002781,-0.000596,-0.001595
1583342511.422298,0.013196,0.000497,0.000929,0.441799,2.284385,0.055829,0.002699,-0.002433,0.005317,0.001740,0.000541,0.002731
1583342511.457319,0.013214,0.000596,0.000905,0.443576,2.286361,0.057929,0.003296,-0.001535,0.006633,-0.001439,-0.000413,-0.001445
1583342511.487337,0.013078,0.000415,0.000696,0.443880,2.283462,0.055455,0.002451,-0.003315,0.004859,0.000706,0.000554,-0.002571
1583342511.522357,0.013235,0.000506,0.000693,0.440891,2.283977,0.051758,0.005508,-0.002572,0.004358,-0.004646,0.000640,-0.002673
1583342511.557378,0.013008,0.000515,0.000844,0.440402,2.282446,0.052212,0.002706,-0.002102,0.006687,0.003908,-0.002611,0.006967
1583342511.592399,0.012969,0.000589,0.000927,0.439072,2.283155,0.049722,0.005531,-0.001877,0.004892,-0.000319,-0.001465,0.004903
1583342511.642428,0.012887,0.000407,0.000798,0.439558,2.281867,0.052757,0.000950,-0.003303,0.005307,0.000631,-0.000498,0.002681
1583342511.692458,0.012975,0.000386,0.000610,0.442200,2.280383,0.057020,0.002746,-0.003573,0.005209,0.000633,0.000608,0.002749
1583342511.737485,0.012870,0.000361,0.000804,0.442194,2.280015,0.057229,0.001863,-0.003095,0.007088,0.000644,-0.000465,-0.002558
1583342511.787514,0.013459,0.000517,0.000593,0.442171,2.277563,0.063390,0.005297,-0.001660,0.004890,0.003807,-0.002622,0.004845
1583342511.827456,0.013547,0.000447,0.000375,0.442671,2.276919,0.060396,0.005803,-0.002305,0.003736,0.000648,0.001537,0.000609
1583342511.862476,0.013410,0.000491,0.000508,0.442800,2.276546,0.061455,0.004083,-0.002091,0.005479,0.000595,-0.000471,-0.001498
1583342511.902500,0.013540,0.000507,0.000616,0.441008,2.275528,0.057196,0.006723,-0.002061,0.005048,0.004777,0.000516,-0.001583
1583342511.942524,0.013442,0.000316,0.000536,0.445524,2.277978,0.054065,0.004687,-0.003564,0.004973,0.000586,0.000583,-0.001442
1583342511.972541,0.013343,0.000382,0.000271,0.445265,2.278549,0.048108,0.001625,-0.002620,0.002023,-0.003491,0.000632,-0.005816
1583342512.002559,0.013338,0.000322,0.000211,0.441441,2.277688,0.053334,0.003078,-0.003074,0.003843,-0.005615,-0.000451,-0.001453
1583342512.052589,0.013697,0.000724,0.000368,0.440586,2.278001,0.049899,0.003933,-0.000496,0.005288,-0.000435,0.000645,-0.001554
1583342512.092613,0.013787,0.000818,0.000448,0.439854,2.280149,0.047996,0.004498,-0.000415,0.005134,0.000608,-0.000425,-0.002625
1583342512.127633,0.013707,0.000857,0.000525,0.440780,2.277526,0.051746,0.004197,-0.000681,0.004286,-0.000424,-0.001571,0.003795
1583342512.172660,0.013808,0.000992,0.000975,0.437644,2.277492,0.049742,0.002732,-0.000062,0.008335,-0.003572,-0.000464,-0.001483
1583342512.207681,0.013675,0.000744,0.000842,0.438853,2.277736,0.051009,0.004509,-0.001943,0.007269,0.000581,0.000591,-0.001431
1583342512.247704,0.013299,0.000780,0.000632,0.439728,2.276574,0.049014,0.002133,-0.001770,0.005624,0.001769,0.001655,-0.003765
1583342512.287728,0.013275,0.000534,0.000403,0.437555,2.275409,0.050273,0.002357,-0.003198,0.003707,-0.003589,0.000619,-0.001538
1583342512.317749,0.013457,0.000680,0.000557,0.441075,2.279465,0.050420,0.002951,-0.001738,0.006286,-0.000451,0.001666,-0.000433
1583342512.367778,0.013404,0.000583,0.000607,0.439723,2.279863,0.050772,0.001244,-0.002771,0.006011,0.002764,-0.000455,-0.006909
1583342512.412806,0.013380,0.000704,0.000575,0.439913,2.279619,0.048895,0.004239,-0.002257,0.004909,0.002677,-0.001555,0.001708
