89.900002,2.100000,-0.200000,-0.000115,-0.000814,0.000036
89.900002,2.100000,-0.200000,-0.000280,-0.001020,0.000277
89.900002,2.100000,-0.200000,-0.000316,-0.001072,0.000378
89.900002,2.100000,-0.200000,-0.000333,-0.001098,0.000426
89.900002,2.100000,-0.200000,-0.000348,-0.001119,0.000476
89.900002,2.100000,-0.200000,-0.000374,-0.001168,0.000581
89.900002,2.100000,-0.200000,-0.000374,-0.001168,0.000581
89.900002,2.100000,-0.200000,-0.000386,-0.001197,0.000634
89.900002,2.100000,-0.200000,-0.000386,-0.001197,0.000634
89.900002,2.100000,-0.200000,-0.000391,-0.001224,0.000666
89.900002,2.100000,-0.200000,-0.000395,-0.001251,0.000699
89.900002,2.100000,-0.200000,-0.000395,-0.001251,0.000699
89.900002,2.100000,-0.200000,-0.000394,-0.001275,0.000736
89.900002,2.100000,-0.200000,-0.000393,-0.001293,0.000776
89.900002,2.100000,-0.200000,-0.000393,-0.001293,0.000776
89.900002,2.100000,-0.200000,-0.000380,-0.001315,0.000817
89.900002,2.100000,-0.200000,-0.000380,-0.001315,0.000817
89.900002,2.100000,-0.200000,-0.000366,-0.001332,0.000869
89.900002,2.100000,-0.200000,-0.000357,-0.001340,0.000908
89.900002,2.100000,-0.200000,-0.000357,-0.001340,0.000908
89.900002,2.100000,-0.200000,-0.000351,-0.001353,0.000944
89.900002,2.100000,-0.200000,-0.000341,-0.001373,0.000971
89.900002,2.100000,-0.200000,-0.000341,-0.001373,0.000971
89.900002,2.100000,-0.200000,-0.000323,-0.001390,0.000999
89.900002,2.100000,-0.200000,-0.000323,-0.001390,0.000999
89.900002,2.100000,-0.200000,-0.000303,-0.001397,0.001019
89.900002,2.100000,-0.200000,-0.000279,-0.001398,0.001042
89.900002,2.100000,-0.200000,-0.000279,-0.001398,0.001042
89.900002,2.100000,-0.200000,-0.000264,-0.001398,0.001061
89.900002,2.100000,-0.200000,-0.000264,-0.001398,0.001061
89.900002,2.100000,-0.200000,-0.000249,-0.001409,0.001085
89.900002,2.100000,-0.200000,-0.000230,-0.001421,0.001124
89.900002,2.100000,-0.200000,-0.000230,-0.001421,0.001124
89.900002,2.100000,-0.200000,-0.000203,-0.001433,0.001178
89.900002,2.100000,-0.200000,-0.000181,-0.001446,0.001232
89.900002,2.100000,-0.200000,-0.000181,-0.001446,0.001232
89.900002,2.100000,-0.200000,-0.000156,-0.001466,0.001296
89.900002,2.100000,-0.200000,-0.000129,-0.001478,0.001351
89.900002,2.100000,-0.200000,-0.000129,-0.001478,0.001351
89.900002,2.100000,-0.200000,-0.000106,-0.001483,0.001409
89.900002,2.100000,-0.200000,-0.000091,-0.001491,0.001467
89.900002,2.100000,-0.200000,-0.000091,-0.001491,0.001467
89.900002,2.100000,-0.200000,-0.000082,-0.001506,0.001536
89.900002,2.100000,-0.200000,-0.000082,-0.001506,0.001536
89.900002,2.100000,-0.200000,-0.000073,-0.001520,0.001588
89.900002,2.100000,-0.200000,-0.000070,-0.001522,0.001637
89.900002,2.100000,-0.200000,-0.000070,-0.001522,0.001637
89.900002,2.100000,-0.200000,-0.000074,-0.001521,0.001681
89.900002,2.100000,-0.200000,-0.000074,-0.001521,0.001681
89.900002,2.100000,-0.200000,-0.000075,-0.001519,0.001715
89.900002,2.100000,-0.200000,-0.000077,-0.001512,0.001735
89.900002,2.100000,-0.200000,-0.000077,-0.001512,0.001735
89.900002,2.100000,-0.200000,-0.000082,-0.001508,0.001747
89.900002,2.100000,-0.200000,-0.000082,-0.001508,0.001747
89.900002,2.100000,-0.200000,-0.000094,-0.001511,0.001756
89.900002,2.100000,-0.200000,-0.000106,-0.001510,0.001761
89.900002,2.100000,-0.200000,-0.000106,-0.001510,0.001761
89.900002,2.100000,-0.200000,-0.000110,-0.001514,0.001766
89.900002,2.100000,-0.200000,-0.000107,-0.001516,0.001759
90.000000,2.100000,-0.200000,-0.000107,-0.001516,0.001759
90.000000,2.100000,-0.200000,-0.000104,-0.001518,0.001754
90.000000,2.100000,-0.200000,-0.000104,-0.001524,0.001744
90.000000,2.100000,-0.200000,-0.000123,-0.001535,0.001719
90.000000,2.100000,-0.200000,-0.000136,-0.001545,0.001694
90.000000,2.100000,-0.200000,-0.000137,-0.001554,0.001664
90.000000,2.100000,-0.200000,-0.000137,-0.001554,0.001664
90.000000,2.100000,-0.200000,-0.000136,-0.001571,0.001628
90.000000,2.100000,-0.200000,-0.000136,-0.001571,0.001628
90.000000,2.100000,-0.200000,-0.000139,-0.001583,0.001588
90.000000,2.100000,-0.200000,-0.000146,-0.001592,0.001550
90.000000,2.100000,-0.200000,-0.000152,-0.001588,0.001509
90.000000,2.100000,-0.200000,-0.000152,-0.001588,0.001509
90.000000,2.100000,-0.200000,-0.000151,-0.001573,0.001444
90.000000,2.100000,-0.200000,-0.000148,-0.001558,0.001383
90.000000,2.100000,-0.200000,-0.000145,-0.001539,0.001321
90.000000,2.100000,-0.200000,-0.000145,-0.001539,0.001321
90.000000,2.100000,-0.200000,-0.000137,-0.001522,0.001261
90.000000,2.100000,-0.200000,-0.000137,-0.001522,0.001261
90.000000,2.100000,-0.200000,-0.000123,-0.001500,0.001202
90.000000,2.100000,-0.200000,-0.000111,-0.001474,0.001150
90.000000,2.100000,-0.200000,-0.000111,-0.001474,0.001150
90.000000,2.100000,-0.200000,-0.000090,-0.001437,0.001090
90.000000,2.100000,-0.200000,-0.000090,-0.001437,0.001090
90.000000,2.100000,-0.200000,-0.000085,-0.001406,0.001032
90.000000,2.100000,-0.200000,-0.000081,-0.001365,0.000971
90.000000,2.100000,-0.200000,-0.000074,-0.001316,0.000916
90.000000,2.100000,-0.200000,-0.000058,-0.001262,0.000862
90.000000,2.100000,-0.200000,-0.000058,-0.001262,0.000862
